Time,Pitch angle,Roll angle,Pitch rate,Roll rate,Yaw rate,Long acc,Lat acc,Norm acc,True HDG,IRS GS,IRS Alt,IRS Vert acc,IRS Flight path angle,Press alt,IAS,TAS,Temp,GPS Track,GPS GS,GPS Alt,Fuel,Elevator,Aileron,Rudder,Tab Angle,True AoA
2.884,-2.291,-0.016,-0.867,0.789,11.336,-0.063,0.074,1.036,67.231,6.5,157,0.038,0,202,21,23,14,46,7,41,669.395,23.571,-0.992,-0.294,-7.59,2.453
2.904,-2.302,-0.011,-0.863,0.863,11.328,-0.064,0.075,1.033,67.231,6.5,157,0.037,0,202,21,23,14,46,7,41,669.395,23.493,-0.994,-0.293,-7.562,2.454
2.925,-2.318,-0.011,-0.848,0.898,11.328,-0.067,0.076,1.027,67.588,6.5,157,0.029,0,202,21,23,14,46,7,41,669.395,23.494,-0.994,-0.294,-7.563,2.452
2.945,-2.329,-0.005,-0.824,0.895,11.332,-0.067,0.077,1.02,67.939,6.5,157,0.022,0,202,21,23,14,58,7,41,669.395,23.551,-0.996,-0.297,-7.583,2.453
2.965,-2.346,0,-0.777,0.82,11.348,-0.066,0.078,1.013,67.939,6.5,157,0.014,0,202,21,23,14,58,7,41,669.395,23.506,-0.998,-0.295,-7.567,2.453
2.985,-2.357,-0.005,-0.758,0.746,11.359,-0.067,0.076,0.997,68.297,6.5,157,-0.001,0,202,21,23,14,58,7,41,669.395,23.513,-0.996,-0.298,-7.57,2.452
3.005,-2.368,-0.005,-0.734,0.66,11.375,-0.067,0.075,0.991,68.654,6.5,157,-0.008,0,202,21,23,14,58,7,41,669.395,23.516,-0.999,-0.301,-7.571,2.453
3.025,-2.39,-0.016,-0.695,0.574,11.395,-0.067,0.074,0.984,68.654,6.5,157,-0.015,0,202,21,23,14,58,7,41,669.395,23.598,-1,-0.299,-7.599,2.452
3.045,-2.395,-0.016,-0.676,0.441,11.43,-0.067,0.072,0.977,69.011,6.5,157,-0.021,0,202,21,23,14,58,7,41,669.395,23.535,-1.002,-0.305,-7.577,2.453
3.065,-2.406,-0.016,-0.656,0.402,11.445,-0.068,0.069,0.967,69.011,6.5,157,-0.031,0,202,21,23,14,58,7,41,669.395,23.485,-1.002,-0.299,-7.56,2.454
3.085,-2.417,-0.016,-0.645,0.383,11.461,-0.068,0.067,0.963,69.368,6.375,157,-0.035,0,202,21,23,14,58,7,41,669.395,23.538,-1.004,-0.299,-7.578,2.453
3.105,-2.433,-0.011,-0.621,0.414,11.508,-0.069,0.065,0.96,69.725,6.375,157,-0.038,0,202,21,23,14,58,7,41,669.395,23.548,-1.003,-0.303,-7.582,2.453
3.125,-2.444,-0.005,-0.621,0.469,11.539,-0.07,0.066,0.957,69.725,6.375,157,-0.041,0,202,21,23,14,58,7,41,669.395,23.513,-1.003,-0.305,-7.569,2.453
3.145,-2.455,0,-0.617,0.543,11.57,-0.071,0.064,0.958,70.087,6.375,157,-0.04,0,202,21,23,14,58,7,41,669.395,23.511,-1.003,-0.303,-7.569,2.453
3.165,-2.472,0.022,-0.59,0.633,11.605,-0.071,0.064,0.96,70.45,6.375,157,-0.038,0,202,21,23,14,58,7,41,669.395,23.517,-1,-0.3,-7.571,2.454
3.185,-2.477,0.033,-0.562,0.84,11.668,-0.072,0.063,0.963,70.45,6.375,157,-0.036,0,202,21,23,14,58,7,41,669.395,23.525,-0.996,-0.301,-7.574,2.454
3.205,-2.483,0.038,-0.527,0.937,11.695,-0.072,0.061,0.967,70.812,6.375,157,-0.031,0,202,20,23,14,58,7,41,669.395,23.512,-0.999,-0.299,-7.569,2.452
3.225,-2.488,0.049,-0.492,1.023,11.727,-0.072,0.059,0.97,71.18,6.25,157,-0.027,0,202,20,23,14,58,7,41,669.395,23.491,-0.996,-0.297,-7.561,2.454
3.245,-2.494,0.071,-0.398,1.113,11.801,-0.073,0.058,0.973,71.18,6.25,157,-0.024,0,202,20,23,14,58,7,41,669.395,23.484,-0.992,-0.259,-7.559,2.453
3.265,-2.494,0.071,-0.34,1.105,11.84,-0.072,0.056,0.977,71.548,6.25,157,-0.021,0,202,20,23,14,58,7,41,669.395,23.53,-0.991,-0.241,-7.575,2.453
3.285,-2.494,0.077,-0.266,1.059,11.891,-0.072,0.054,0.978,71.922,6.25,157,-0.02,0,202,20,23,14,58,7,41,669.395,23.516,-0.994,-0.199,-7.57,2.455
3.305,-2.488,0.066,-0.18,0.973,11.945,-0.072,0.053,0.978,71.922,6.25,157,-0.02,0,202,20,23,14,58,7,41,669.395,23.505,-0.99,-0.182,-7.566,2.454
3.325,-2.483,0.06,0.004,0.711,12.051,-0.073,0.052,0.979,72.296,6.25,157,-0.019,0,202,20,23,14,58,7,41,669.395,23.612,-0.99,-0.176,-7.604,2.455
3.345,-2.477,0.049,0.09,0.559,12.098,-0.075,0.053,0.983,72.296,6.25,157,-0.015,0,202,20,23,14,58,7,41,669.395,23.522,-0.991,-0.179,-7.573,2.456
3.365,-2.472,0.044,0.164,0.406,12.145,-0.075,0.052,0.986,72.669,6.25,157,-0.012,0,202,20,23,14,58,7,41,669.395,23.488,-0.989,-0.18,-7.561,2.457
3.385,-2.466,0.022,0.27,0.152,12.223,-0.075,0.052,0.992,73.054,6.25,157,-0.006,0,202,20,23,14,58,7,41,669.395,23.497,-0.987,-0.181,-7.564,2.458
3.405,-2.461,0.022,0.301,0.078,12.262,-0.078,0.05,1.005,73.054,6.25,157,0.007,0,202,20,23,14,58,7,41,669.395,23.487,-0.984,-0.188,-7.56,2.459
3.425,-2.455,0.016,0.305,0.051,12.293,-0.078,0.049,1.01,73.433,6.125,157,0.013,0,202,20,23,14,58,7,41,669.395,23.489,-0.973,-0.216,-7.56,2.459
3.445,-2.455,0.016,0.25,0.141,12.324,-0.077,0.048,1.015,73.817,6.125,157,0.018,0,202,20,23,14,58,7,41,669.395,23.48,-0.988,-0.28,-7.558,2.458
3.465,-2.461,0.022,0.195,0.242,12.375,-0.077,0.046,1.02,73.817,6.125,157,0.021,0,202,20,23,14,58,7,41,669.395,23.482,-0.994,-0.285,-7.558,2.459
3.485,-2.461,0.027,0.133,0.355,12.41,-0.075,0.046,1.021,74.207,6.125,157,0.023,0,202,20,23,14,58,7,41,669.395,23.486,-0.994,-0.295,-7.56,2.457
3.505,-2.466,0.033,0.062,0.473,12.445,-0.073,0.046,1.021,74.592,6.125,157,0.023,0,202,20,23,14,58,7,41,669.395,23.5,-0.999,-0.295,-7.565,2.458
3.525,-2.477,0.038,-0.121,0.652,12.527,-0.073,0.047,1.02,74.592,6.125,157,0.022,0,202,20,23,14,58,7,41,669.395,23.484,-0.999,-0.296,-7.559,2.458
3.545,-2.483,0.038,-0.211,0.707,12.566,-0.074,0.051,1.018,74.982,6.125,157,0.02,0,202,20,23,14,58,7,41,669.395,23.531,-1.001,-0.299,-7.576,2.457
3.565,-2.494,0.038,-0.301,0.723,12.605,-0.075,0.053,1.018,75.377,6.125,157,0.02,0,202,20,23,14,58,7,41,669.395,23.604,-0.999,-0.303,-7.601,2.456
3.585,-2.516,0.033,-0.473,0.66,12.641,-0.075,0.055,1.018,75.377,6,157,0.021,0,202,20,23,14,58,7,41,669.395,23.515,-1.004,-0.304,-7.569,2.457
3.606,-2.527,0.027,-0.551,0.594,12.691,-0.077,0.057,1.018,75.767,6,157,0.021,0,202,22,23,14,58,7,41,669.395,23.491,-1.003,-0.304,-7.562,2.456
3.626,-2.538,0.022,-0.609,0.52,12.715,-0.078,0.06,1.016,75.767,6,157,0.019,0,202,22,23,14,58,7,41,669.395,23.495,-1,-0.307,-7.563,2.456
3.646,-2.538,0.022,-0.609,0.52,12.715,-0.078,0.06,1.016,75.767,6,157,0.019,0,202,22,23,14,58,7,41,669.395,23.554,-1,-0.301,-7.583,2.455
3.666,-2.56,0.022,-0.652,0.441,12.738,-0.078,0.061,1.014,76.168,6,157,0.016,0,202,22,23,14,58,7,41,669.395,23.516,-1.001,-0.304,-7.57,2.455
3.686,-2.565,0.011,-0.676,0.324,12.773,-0.077,0.061,1.011,76.564,6,157,0.013,0,202,22,23,14,58,7,41,669.395,23.485,-1,-0.304,-7.56,2.456
3.706,-2.576,0.005,-0.652,0.285,12.785,-0.075,0.062,1.003,76.564,6,157,0.005,0,202,22,23,14,58,7,41,669.395,23.504,-0.998,-0.302,-7.567,2.455
3.726,-2.582,-0.005,-0.617,0.266,12.797,-0.074,0.062,0.996,76.965,6,157,-0.002,0,202,22,23,14,58,7,41,669.395,23.485,-0.996,-0.304,-7.559,2.455
3.746,-2.587,-0.005,-0.496,0.281,12.82,-0.072,0.062,0.989,77.36,5.875,157,-0.009,0,202,22,23,14,58,7,41,669.395,23.489,-0.995,-0.3,-7.561,2.455
3.766,-2.587,-0.011,-0.422,0.316,12.832,-0.071,0.064,0.975,77.761,5.875,157,-0.023,0,202,22,23,14,58,7,41,669.395,23.5,-0.993,-0.303,-7.565,2.456
3.796,-2.587,-0.005,-0.258,0.359,12.84,-0.07,0.064,0.969,77.761,5.875,157,-0.029,0,202,22,23,14,58,7,41,669.395,23.489,-0.993,-0.3,-7.561,2.455
3.816,-2.587,0,-0.18,0.461,12.844,-0.069,0.065,0.961,78.162,5.875,157,-0.034,0,202,22,23,14,58,7,41,669.395,23.567,-0.99,-0.299,-7.589,2.453
3.836,-2.587,0,-0.109,0.523,12.836,-0.068,0.068,0.959,78.563,5.875,157,-0.039,0,202,22,25,14,58,7,41,669.395,23.491,-0.988,-0.295,-7.561,2.455
3.856,-2.587,0.005,-0.008,0.652,12.816,-0.068,0.068,0.959,78.563,5.875,157,-0.039,0,202,22,25,14,58,7,41,669.395,23.531,-0.981,-0.288,-7.576,2.454
3.876,-2.587,0.011,0.012,0.707,12.812,-0.068,0.071,0.963,78.964,5.875,157,-0.035,0,202,22,25,14,58,7,41,669.395,23.648,-0.989,-0.286,-7.616,2.453
3.896,-2.587,0.016,0.02,0.75,12.809,-0.069,0.071,0.968,79.365,5.875,157,-0.03,0,202,22,25,14,58,7,41,669.395,23.717,-0.989,-0.277,-7.641,2.454
3.916,-2.593,0.022,-0.004,0.785,12.805,-0.07,0.073,0.974,79.365,5.75,157,-0.024,0,202,22,25,14,58,7,41,669.395,23.627,-0.986,-0.277,-7.609,2.453
3.936,-2.593,0.022,-0.039,0.789,12.805,-0.071,0.075,0.985,79.766,5.75,157,-0.019,0,202,22,25,14,58,7,41,669.395,23.638,-0.988,-0.236,-7.613,2.453
3.956,-2.598,0.022,-0.074,0.785,12.793,-0.071,0.075,0.992,79.766,5.75,157,-0.005,0,202,22,25,14,69,7,41,669.395,23.634,-0.987,-0.23,-7.612,2.454
3.976,-2.604,0.027,-0.109,0.766,12.773,-0.071,0.076,0.998,80.167,5.75,157,0.001,0,202,22,25,14,69,6,41,669.395,23.614,-0.988,-0.224,-7.605,2.453
3.996,-2.604,0.027,-0.168,0.711,12.754,-0.072,0.076,1.003,80.568,5.75,157,0.006,0,202,22,25,14,69,6,41,669.395,23.49,-0.994,-0.227,-7.561,2.453
4.016,-2.604,0.027,-0.168,0.684,12.746,-0.074,0.078,1.012,80.568,5.75,157,0.014,0,202,22,25,14,69,6,41,669.395,23.486,-0.992,-0.215,-7.56,2.453
4.036,-2.604,0.027,-0.152,0.66,12.738,-0.076,0.078,1.013,80.964,5.75,157,0.015,0,202,22,25,14,69,6,41,669.395,23.5,-0.997,-0.221,-7.565,2.454
4.056,-2.598,0.027,-0.055,0.617,12.715,-0.076,0.078,1.012,81.365,5.625,157,0.014,0,202,22,25,14,69,6,41,669.395,23.484,-0.995,-0.23,-7.559,2.453
4.076,-2.593,0.027,0.016,0.613,12.695,-0.076,0.079,1.006,81.365,5.625,157,0.012,0,202,22,25,14,69,6,41,669.395,23.492,-0.999,-0.219,-7.562,2.455
4.096,-2.587,0.033,0.102,0.617,12.676,-0.073,0.076,1.001,81.76,5.625,157,0.003,0,202,22,25,14,69,6,41,669.395,23.483,-1,-0.222,-7.559,2.454
4.116,-2.576,0.033,0.195,0.629,12.656,-0.072,0.076,0.996,82.156,5.625,157,-0.001,0,202,22,25,14,69,6,41,669.092,23.481,-1,-0.228,-7.558,2.454
4.136,-2.56,0.038,0.379,0.641,12.637,-0.07,0.075,0.992,82.156,5.625,157,-0.006,0,202,22,25,14,69,6,41,669.092,23.485,-1.002,-0.232,-7.56,2.453
4.156,-2.549,0.038,0.461,0.656,12.637,-0.068,0.073,0.987,82.551,5.625,157,-0.011,0,202,22,25,14,69,6,41,669.092,23.492,-1.004,-0.233,-7.562,2.454
4.176,-2.538,0.044,0.523,0.684,12.637,-0.068,0.073,0.988,82.947,5.625,157,-0.01,0,202,22,25,14,69,6,41,669.092,23.543,-1.004,-0.219,-7.58,2.454
4.196,-2.527,0.055,0.555,0.746,12.633,-0.069,0.071,0.99,82.947,5.625,157,-0.008,0,202,22,25,14,69,6,41,669.092,23.577,-1,-0.221,-7.592,2.455
4.216,-2.521,0.06,0.527,0.777,12.641,-0.068,0.068,0.994,83.342,5.5,157,-0.006,0,202,22,25,14,69,6,41,669.092,23.711,-0.999,-0.229,-7.638,2.453
4.236,-2.521,0.066,0.465,0.805,12.648,-0.065,0.065,0.997,83.342,5.5,157,-0.001,0,202,22,25,14,69,6,41,669.092,23.642,-1,-0.208,-7.614,2.453
4.256,-2.521,0.071,0.387,0.828,12.664,-0.064,0.063,0.999,83.743,5.5,157,0.001,0,202,22,25,14,69,6,41,669.092,23.492,-0.998,-0.203,-7.563,2.452
4.276,-2.527,0.077,0.203,0.848,12.711,-0.063,0.061,1.002,84.139,5.5,157,0.003,0,202,22,25,14,69,6,41,669.092,23.525,-0.998,-0.205,-7.573,2.452
4.296,-2.532,0.077,0.109,0.836,12.742,-0.06,0.057,1.003,84.139,5.5,157,0.005,0,202,22,25,14,69,6,41,669.092,23.486,-0.998,-0.202,-7.56,2.452
4.317,-2.538,0.077,0.008,0.805,12.777,-0.059,0.055,1.004,84.534,5.5,157,0.006,0,202,22,25,14,69,6,41,669.092,23.496,-0.992,-0.204,-7.563,2.454
4.337,-2.549,0.077,-0.094,0.766,12.816,-0.059,0.054,1.006,84.935,5.5,157,0.007,0,202,22,25,14,69,6,41,669.092,23.582,-0.989,-0.202,-7.594,2.455
4.357,-2.554,0.071,-0.266,0.656,12.891,-0.059,0.053,1.007,84.935,5.5,157,0.008,0,202,22,25,14,69,6,41,669.092,23.569,-0.99,-0.214,-7.589,2.454
4.377,-2.56,0.071,-0.316,0.594,12.934,-0.056,0.05,1.004,85.342,5.5,157,0.005,0,202,22,25,14,69,6,41,669.092,23.493,-0.988,-0.247,-7.562,2.455
4.397,-2.565,0.066,-0.34,0.539,12.98,-0.054,0.049,1.001,85.748,5.5,157,0.002,0,202,22,25,14,69,6,41,669.092,23.502,-0.988,-0.249,-7.566,2.455
4.417,-2.565,0.066,-0.289,0.457,13.066,-0.053,0.048,0.998,85.748,5.5,157,-0.001,0,202,22,25,14,69,6,41,669.092,23.837,-0.987,-0.248,-7.683,2.454
4.437,-2.56,0.06,-0.219,0.434,13.109,-0.051,0.046,0.99,86.155,5.5,157,-0.005,0,202,22,25,14,69,6,41,669.092,23.525,-0.986,-0.251,-7.573,2.456
4.457,-2.554,0.06,-0.129,0.41,13.152,-0.05,0.044,0.983,86.567,5.5,157,-0.016,0,202,22,25,14,69,6,41,669.092,23.481,-0.987,-0.253,-7.557,2.455
4.477,-2.538,0.055,-0.023,0.395,13.191,-0.049,0.043,0.975,86.567,5.5,157,-0.024,0,202,22,25,14,69,6,41,669.092,23.523,-0.99,-0.252,-7.573,2.456
4.497,-2.527,0.049,0.25,0.391,13.273,-0.048,0.042,0.968,86.979,5.5,157,-0.031,0,202,22,25,14,69,6,41,669.092,23.542,-0.989,-0.252,-7.58,2.455
4.517,-2.51,0.044,0.406,0.383,13.316,-0.045,0.039,0.95,86.979,5.5,157,-0.049,0,202,22,25,14,69,6,41,669.092,23.489,-0.989,-0.258,-7.561,2.455
4.537,-2.488,0.038,0.574,0.367,13.371,-0.042,0.039,0.942,87.396,5.5,157,-0.057,0,202,22,25,14,69,6,41,669.092,23.483,-0.989,-0.258,-7.558,2.455
4.557,-2.45,0.022,0.906,0.297,13.5,-0.04,0.039,0.935,87.814,5.5,157,-0.065,0,202,22,25,14,69,6,41,669.092,23.509,-0.993,-0.237,-7.568,2.456
4.577,-2.428,0.016,1.047,0.254,13.562,-0.038,0.04,0.932,87.814,5.5,157,-0.068,0,202,22,25,14,69,6,41,669.092,23.527,-0.994,-0.18,-7.574,2.457
4.597,-2.406,0.011,1.164,0.203,13.625,-0.038,0.041,0.936,88.237,5.375,157,-0.063,0,202,22,25,14,69,6,41,669.092,23.507,-0.989,-0.147,-7.567,2.457
4.617,-2.368,0,1.25,0.148,13.684,-0.039,0.041,0.943,88.665,5.375,157,-0.057,0,202,22,25,14,69,6,41,669.092,23.488,-0.992,-0.164,-7.56,2.456
4.637,-2.351,-0.016,1.336,0.082,13.781,-0.04,0.042,0.953,88.665,5.375,157,-0.046,0,202,22,25,14,69,6,41,669.092,23.508,-0.997,-0.174,-7.568,2.457
4.657,-2.329,-0.022,1.332,0.082,13.82,-0.044,0.044,0.98,89.094,5.375,157,-0.019,0,202,22,25,14,69,6,41,669.092,23.554,-0.999,-0.222,-7.583,2.457
4.677,-2.313,-0.022,1.297,0.113,13.863,-0.047,0.043,0.995,89.522,5.375,157,-0.004,0,202,22,25,14,69,6,41,669.092,23.486,-0.999,-0.27,-7.559,2.456
4.697,-2.291,-0.027,1.141,0.23,13.961,-0.048,0.043,1.011,89.522,5.375,157,0.013,0,202,22,25,14,69,6,41,669.092,23.484,-1.002,-0.3,-7.559,2.457
4.717,-2.285,-0.022,1.02,0.312,14.016,-0.049,0.044,1.042,89.962,5.375,157,0.029,0,202,22,25,14,69,6,41,669.092,23.486,-0.997,-0.304,-7.56,2.457
4.737,-2.28,-0.022,0.879,0.41,14.074,-0.049,0.047,1.057,90.401,5.375,157,0.058,0,202,22,25,14,69,6,41,669.092,23.512,-0.999,-0.309,-7.569,2.458
4.757,-2.274,-0.016,0.734,0.5,14.121,-0.05,0.049,1.07,90.401,5.375,157,0.071,0,202,22,25,14,69,6,41,669.092,23.531,-0.995,-0.307,-7.575,2.458
4.777,-2.274,-0.011,0.434,0.625,14.195,-0.05,0.05,1.081,90.84,5.375,157,0.082,0,202,22,25,14,69,6,41,669.092,23.609,-0.994,-0.306,-7.603,2.458
4.797,-2.28,-0.011,0.289,0.656,14.227,-0.049,0.054,1.095,90.84,5.375,157,0.096,0,202,22,25,14,69,6,41,669.092,23.532,-0.992,-0.303,-7.576,2.458
4.817,-2.285,-0.011,0.133,0.672,14.258,-0.049,0.055,1.098,91.285,5.375,157,0.099,0,202,22,25,14,69,6,41,669.092,23.501,-0.994,-0.305,-7.565,2.458
4.837,-2.302,-0.016,-0.164,0.645,14.332,-0.047,0.054,1.097,91.73,5.375,157,0.098,0,202,21,25,14,69,6,41,669.092,23.546,-0.99,-0.31,-7.58,2.459
4.857,-2.313,-0.016,-0.309,0.605,14.383,-0.046,0.054,1.088,91.73,5.375,157,0.095,0,202,21,25,14,69,6,41,669.092,23.484,-0.987,-0.313,-7.559,2.459
4.877,-2.324,-0.022,-0.445,0.57,14.441,-0.045,0.058,1.081,92.175,5.375,157,0.082,0,202,21,25,14,69,6,41,669.092,23.478,-0.989,-0.309,-7.557,2.459
4.897,-2.34,-0.022,-0.562,0.543,14.496,-0.043,0.061,1.073,92.631,5.375,157,0.073,0,202,21,25,14,69,6,41,669.092,23.48,-0.985,-0.31,-7.558,2.458
4.917,-2.368,-0.022,-0.754,0.508,14.562,-0.042,0.063,1.063,92.631,5.375,157,0.064,0,202,21,25,14,69,6,41,669.092,23.623,-0.986,-0.311,-7.608,2.458
4.937,-2.379,-0.022,-0.828,0.508,14.59,-0.042,0.065,1.038,93.082,5.25,157,0.039,0,202,21,25,14,69,6,41,669.092,23.57,-0.987,-0.309,-7.59,2.459
4.957,-2.395,-0.022,-0.887,0.523,14.602,-0.042,0.068,1.023,93.538,5.25,157,0.023,0,202,21,25,14,81,6,41,669.092,23.485,-0.983,-0.311,-7.559,2.458
4.977,-2.422,-0.016,-0.941,0.555,14.605,-0.041,0.068,1.007,93.538,5.25,157,0.008,0,202,21,25,14,81,6,41,669.092,23.502,-0.988,-0.307,-7.565,2.458
4.998,-2.439,-0.011,-0.949,0.664,14.629,-0.042,0.067,0.992,93.994,5.25,157,-0.007,0,202,21,25,14,81,6,41,669.092,23.594,-0.989,-0.309,-7.598,2.459
5.018,-2.45,0,-0.937,0.738,14.648,-0.042,0.069,0.963,93.994,5.25,157,-0.036,0,202,21,25,14,81,6,41,669.092,23.809,-0.987,-0.309,-7.673,2.458
5.038,-2.461,0.011,-0.91,0.832,14.676,-0.041,0.071,0.951,94.449,5.25,157,-0.048,0,202,21,25,14,81,6,41,669.092,23.593,-0.991,-0.291,-7.597,2.46
5.058,-2.477,0.027,-0.793,1.02,14.727,-0.04,0.074,0.942,94.911,5.25,157,-0.057,0,202,21,25,14,81,6,41,669.092,23.482,-0.99,-0.244,-7.558,2.46
5.078,-2.477,0.038,-0.703,1.102,14.746,-0.036,0.077,0.929,94.911,5.25,157,-0.07,0,202,21,25,14,81,6,41,669.092,23.593,-0.992,-0.214,-7.597,2.461
5.098,-2.483,0.049,-0.594,1.156,14.75,-0.035,0.078,0.924,95.367,5.25,157,-0.075,0,202,21,25,14,81,6,41,669.092,23.612,-0.992,-0.218,-7.605,2.462
5.118,-2.477,0.066,-0.465,1.191,14.75,-0.035,0.079,0.921,95.828,5.25,157,-0.079,0,202,21,25,14,81,6,41,669.092,23.513,-0.993,-0.207,-7.569,2.462
5.138,-2.472,0.066,-0.168,1.203,14.758,-0.035,0.08,0.919,95.828,5.25,157,-0.081,0,202,21,23,14,81,6,41,669.092,23.49,-0.996,-0.205,-7.561,2.46
5.158,-2.461,0.071,-0.008,1.168,14.773,-0.037,0.08,0.921,96.29,5.25,157,-0.078,0,202,21,23,14,81,6,41,669.092,23.486,-0.998,-0.214,-7.56,2.459
5.178,-2.45,0.071,0.152,1.109,14.797,-0.039,0.079,0.925,96.757,5.25,157,-0.074,0,202,21,23,14,81,6,41,669.092,23.624,-0.997,-0.212,-7.608,2.459
5.198,-2.428,0.071,0.449,0.945,14.852,-0.04,0.079,0.931,96.757,5.25,157,-0.068,0,202,21,23,14,81,6,41,669.092,23.557,-1,-0.206,-7.585,2.458
5.218,-2.411,0.071,0.578,0.859,14.871,-0.041,0.078,0.949,97.218,5.25,157,-0.06,0,202,21,23,14,81,6,41,669.092,23.51,-1,-0.232,-7.568,2.457
5.238,-2.395,0.071,0.691,0.785,14.883,-0.04,0.075,0.96,97.218,5.25,157,-0.039,0,202,21,23,14,81,6,41,669.092,23.526,-0.999,-0.231,-7.573,2.456
5.258,-2.379,0.071,0.797,0.711,14.891,-0.039,0.073,0.972,97.679,5.25,157,-0.027,0,202,21,23,14,81,6,41,669.092,23.598,-0.99,-0.222,-7.599,2.456
5.278,-2.346,0.071,0.969,0.605,14.906,-0.039,0.072,0.984,98.146,5.25,157,-0.016,0,202,21,23,14,81,6,41,669.092,23.573,-0.99,-0.205,-7.59,2.457
5.298,-2.335,0.071,1.008,0.574,14.922,-0.039,0.068,1.008,98.146,5.25,157,0.009,0,202,21,23,14,81,6,41,669.092,23.52,-0.994,-0.199,-7.572,2.457
5.318,-2.324,0.071,1.016,0.562,14.945,-0.04,0.065,1.02,98.613,5.25,157,0.021,0,202,21,23,14,81,6,41,669.092,23.588,-0.989,-0.222,-7.595,2.456
5.338,-2.302,0.071,0.945,0.559,14.984,-0.042,0.063,1.033,99.08,5.25,157,0.034,0,202,21,23,14,81,6,41,669.092,23.485,-0.989,-0.264,-7.56,2.458
5.358,-2.296,0.071,0.859,0.578,15.012,-0.045,0.059,1.056,99.08,5.25,157,0.046,0,202,21,23,14,81,6,41,669.092,23.486,-0.994,-0.29,-7.56,2.461
5.378,-2.296,0.077,0.746,0.609,15.039,-0.046,0.057,1.066,99.553,5.25,157,0.067,0,202,21,23,14,81,6,41,669.092,23.483,-0.995,-0.288,-7.559,2.458
5.398,-2.296,0.082,0.605,0.652,15.059,-0.046,0.055,1.074,100.02,5.25,157,0.075,0,202,21,23,14,81,6,41,669.092,23.507,-0.99,-0.296,-7.567,2.458
5.418,-2.307,0.088,0.262,0.719,15.105,-0.046,0.053,1.082,100.02,5.25,157,0.083,0,202,21,23,14,81,6,41,669.092,23.55,-0.989,-0.307,-7.582,2.457
5.438,-2.318,0.088,0.074,0.742,15.125,-0.046,0.053,1.091,100.492,5.125,157,0.092,0,202,21,23,14,81,6,41,669.092,23.517,-0.99,-0.312,-7.571,2.457
5.458,-2.329,0.088,-0.125,0.758,15.152,-0.045,0.052,1.091,100.964,5.125,157,0.092,0,202,21,23,14,81,6,41,669.092,23.483,-0.986,-0.313,-7.559,2.457
5.478,-2.362,0.088,-0.504,0.742,15.215,-0.044,0.052,1.089,100.964,5.125,157,0.09,0,202,21,23,14,81,6,41,669.092,23.487,-0.982,-0.317,-7.56,2.459
5.498,-2.379,0.088,-0.672,0.711,15.242,-0.044,0.053,1.084,101.442,5.125,157,0.085,0,202,21,23,15,81,6,41,669.092,23.494,-0.984,-0.313,-7.563,2.458
5.518,-2.395,0.082,-0.812,0.668,15.266,-0.043,0.057,1.062,101.442,5.125,157,0.062,0,202,21,23,15,81,6,41,669.092,23.501,-0.986,-0.308,-7.565,2.46
5.538,-2.411,0.082,-0.914,0.621,15.281,-0.042,0.058,1.047,101.915,5.125,157,0.048,0,202,21,23,15,81,6,41,669.092,23.488,-0.986,-0.309,-7.561,2.459
5.558,-2.439,0.071,-1.023,0.527,15.289,-0.041,0.059,1.031,102.393,5.125,157,0.032,0,202,21,25,15,81,6,41,669.092,23.484,-0.986,-0.311,-7.559,2.46
5.578,-2.45,0.071,-1.031,0.496,15.289,-0.04,0.06,0.996,102.393,5.125,157,-0.003,0,202,21,25,15,81,6,41,669.092,23.594,-0.984,-0.309,-7.598,2.462
5.598,-2.461,0.071,-1.008,0.477,15.293,-0.039,0.062,0.979,102.87,5.125,157,-0.02,0,202,21,25,15,81,6,41,669.092,23.478,-0.99,-0.307,-7.557,2.461
5.618,-2.477,0.066,-0.871,0.477,15.297,-0.038,0.062,0.962,103.348,5.125,157,-0.037,0,202,21,25,15,81,6,41,669.092,23.485,-0.991,-0.308,-7.56,2.463
5.638,-2.483,0.066,-0.758,0.488,15.305,-0.036,0.063,0.948,103.348,5.125,157,-0.052,0,202,21,25,15,81,6,41,669.092,23.481,-0.992,-0.311,-7.558,2.462
5.658,-2.483,0.066,-0.625,0.504,15.305,-0.034,0.065,0.923,103.826,5.125,157,-0.077,0,202,23,25,15,81,6,41,669.092,23.543,-0.997,-0.314,-7.58,2.462
5.678,-2.477,0.06,-0.465,0.527,15.305,-0.033,0.066,0.913,104.304,5.125,157,-0.087,0,202,23,25,15,81,6,41,669.092,23.608,-0.999,-0.31,-7.603,2.462
5.699,-2.466,0.066,-0.133,0.586,15.309,-0.033,0.067,0.905,104.304,5.125,157,-0.094,0,202,23,25,15,81,6,41,669.092,23.503,-0.996,-0.311,-7.566,2.461
5.719,-2.455,0.066,0.039,0.621,15.316,-0.036,0.067,0.9,104.782,5.125,157,-0.1,0,202,23,25,15,81,6,41,669.092,23.511,-0.995,-0.31,-7.569,2.46
5.739,-2.444,0.071,0.207,0.652,15.332,-0.038,0.068,0.901,105.266,5.125,157,-0.098,0,202,23,25,15,81,6,41,669.092,23.496,-0.995,-0.307,-7.564,2.459
5.759,-2.422,0.066,0.488,0.676,15.355,-0.039,0.069,0.907,105.266,5.125,157,-0.093,0,202,23,25,15,81,6,41,669.092,23.482,-0.996,-0.312,-7.558,2.458
